Date,Close
1/17/2020 16:00:00,454.88
1/21/2020 16:00:00,465.44
1/22/2020 16:00:00,464.76
1/23/2020 16:00:00,469.25
1/24/2020 16:00:00,465.48
1/27/2020 16:00:00,451.11
1/28/2020 16:00:00,467.66
1/29/2020 16:00:00,471.67
1/30/2020 16:00:00,476.88
1/31/2020 16:00:00,465.66
2/3/2020 16:00:00,469.39
2/4/2020 16:00:00,485.46
2/5/2020 16:00:00,475.56
2/6/2020 16:00:00,472.98
2/7/2020 16:00:00,478.69
2/10/2020 16:00:00,491.69
2/11/2020 16:00:00,492.75
2/12/2020 16:00:00,531.25
2/13/2020 16:00:00,532.97
2/14/2020 16:00:00,531.22
2/18/2020 16:00:00,536.41
2/19/2020 16:00:00,543.21
2/20/2020 16:00:00,535.58
2/21/2020 16:00:00,520.66
2/24/2020 16:00:00,490.96
2/25/2020 16:00:00,466.46
2/26/2020 16:00:00,471.18
2/27/2020 16:00:00,438.37
2/28/2020 16:00:00,463.31
3/2/2020 16:00:00,488.4
3/3/2020 16:00:00,476.94
3/4/2020 16:00:00,512.23
3/5/2020 16:00:00,498.22
3/6/2020 16:00:00,472.07
3/9/2020 16:00:00,418.32
3/10/2020 16:00:00,450.34
3/11/2020 16:00:00,422.31
3/12/2020 16:00:00,377.78
3/13/2020 16:00:00,390.9
3/16/2020 16:00:00,322.29
3/17/2020 16:00:00,355.09
3/18/2020 16:00:00,336.83
3/19/2020 16:00:00,332.5
3/20/2020 16:00:00,346.06
3/23/2020 16:00:00,375.39
3/24/2020 16:00:00,430
3/25/2020 16:00:00,446.6
3/26/2020 16:00:00,447.41
3/27/2020 16:00:00,421.62
3/30/2020 16:00:00,430.38
3/31/2020 16:00:00,416.93
4/1/2020 16:00:00,384.67
4/2/2020 16:00:00,346.3
4/3/2020 16:00:00,357.65
4/6/2020 16:00:00,392.65
4/7/2020 16:00:00,378.54
4/8/2020 16:00:00,414.51
4/9/2020 16:00:00,417.74
4/13/2020 16:00:00,447.45
4/14/2020 16:00:00,496.06
4/15/2020 16:00:00,497.17
4/16/2020 16:00:00,526.43
4/17/2020 16:00:00,590.39
4/20/2020 16:00:00,629.9
4/21/2020 16:00:00,585
4/22/2020 16:00:00,626.56
4/23/2020 16:00:00,620.49
4/24/2020 16:00:00,643.19
4/27/2020 16:00:00,628.58
4/28/2020 16:00:00,633.65
4/29/2020 16:00:00,639.99
4/30/2020 16:00:00,632.29
5/1/2020 16:00:00,613.64
5/4/2020 16:00:00,658.89
5/5/2020 16:00:00,686.11
5/6/2020 16:00:00,733.53
5/7/2020 16:00:00,722.76
5/8/2020 16:00:00,708.97
5/11/2020 16:00:00,750.34
5/12/2020 16:00:00,742.28
5/13/2020 16:00:00,754.38
5/14/2020 16:00:00,754.29
5/15/2020 16:00:00,767
5/18/2020 16:00:00,738.02
5/19/2020 16:00:00,753.01
5/20/2020 16:00:00,778
5/21/2020 16:00:00,802.35
5/22/2020 16:00:00,825.17
5/26/2020 16:00:00,767.89
5/27/2020 16:00:00,750
5/28/2020 16:00:00,744.43
5/29/2020 16:00:00,757.8
6/1/2020 16:00:00,758
6/2/2020 16:00:00,779.5
6/3/2020 16:00:00,762.02
6/4/2020 16:00:00,735.19
6/5/2020 16:00:00,727.77
6/8/2020 16:00:00,730.67
6/9/2020 16:00:00,741.7
6/10/2020 16:00:00,743.64
6/11/2020 16:00:00,725.12
6/12/2020 16:00:00,742.58
6/15/2020 16:00:00,805.47
6/16/2020 16:00:00,805.76
6/17/2020 16:00:00,817.36
6/18/2020 16:00:00,863.56
6/19/2020 16:00:00,881
6/22/2020 16:00:00,904.81
6/23/2020 16:00:00,911.34
6/24/2020 16:00:00,897
6/25/2020 16:00:00,916.32
6/26/2020 16:00:00,910
6/29/2020 16:00:00,922.42
6/30/2020 16:00:00,949.2
7/1/2020 16:00:00,1016.64
7/2/2020 16:00:00,1029.97
7/6/2020 16:00:00,986.77
7/7/2020 16:00:00,1013.99
7/8/2020 16:00:00,1017.3
7/9/2020 16:00:00,1040.02
7/10/2020 16:00:00,1031.86
7/13/2020 16:00:00,968.75
7/14/2020 16:00:00,974.41
7/15/2020 16:00:00,959.45
7/16/2020 16:00:00,925.49
7/17/2020 16:00:00,928.13
7/20/2020 16:00:00,1009.39
7/21/2020 16:00:00,952.83
7/22/2020 16:00:00,957.33
7/23/2020 16:00:00,928.41
7/24/2020 16:00:00,929.81
7/27/2020 16:00:00,976.39
7/28/2020 16:00:00,985
7/29/2020 16:00:00,1053.59
7/30/2020 16:00:00,1048.84
7/31/2020 16:00:00,1024
8/3/2020 16:00:00,1083.05
8/4/2020 16:00:00,1080
8/5/2020 16:00:00,1094.65
8/6/2020 16:00:00,1088.13
8/7/2020 16:00:00,1053.12
8/10/2020 16:00:00,1005.56
8/11/2020 16:00:00,971.99
8/12/2020 16:00:00,991
8/13/2020 16:00:00,999.9
8/14/2020 16:00:00,987.9
8/17/2020 16:00:00,1012.96
8/18/2020 16:00:00,1024.71
8/19/2020 16:00:00,1009.11
8/20/2020 16:00:00,1039.62
8/21/2020 16:00:00,1021.12
8/24/2020 16:00:00,999.32
8/25/2020 16:00:00,1037.19
8/26/2020 16:00:00,1089.33
8/27/2020 16:00:00,1053.5
8/28/2020 16:00:00,1042.06
8/31/2020 16:00:00,1066.42
9/1/2020 16:00:00,1134.32
9/2/2020 16:00:00,1074.59
9/3/2020 16:00:00,1015.7
9/4/2020 16:00:00,973.02
9/8/2020 16:00:00,917.4
9/9/2020 16:00:00,949.31
9/10/2020 16:00:00,934.17
9/11/2020 16:00:00,914.5
9/14/2020 16:00:00,931.83
9/15/2020 16:00:00,929.39
9/16/2020 16:00:00,885.18
9/17/2020 16:00:00,870.76
9/18/2020 16:00:00,901.34
9/21/2020 16:00:00,927.89
9/22/2020 16:00:00,954.25
9/23/2020 16:00:00,918.81
9/24/2020 16:00:00,908.61
9/25/2020 16:00:00,960.92
9/28/2020 16:00:00,966.5
9/29/2020 16:00:00,1025.7
9/30/2020 16:00:00,1022.97
10/1/2020 16:00:00,1054.43
10/2/2020 16:00:00,1028.99
