Date,Close
1/16/2020 16:00:00,243.26
1/17/2020 16:00:00,242.07
1/21/2020 16:00:00,243.23
1/22/2020 16:00:00,243.73
1/23/2020 16:00:00,244.9
1/24/2020 16:00:00,242.9
1/27/2020 16:00:00,237.85
1/28/2020 16:00:00,239.12
1/29/2020 16:00:00,237.55
1/30/2020 16:00:00,238
1/31/2020 16:00:00,234.78
2/3/2020 16:00:00,235.97
2/4/2020 16:00:00,240.19
2/5/2020 16:00:00,241.66
2/6/2020 16:00:00,246.07
2/7/2020 16:00:00,245.82
2/10/2020 16:00:00,247.52
2/11/2020 16:00:00,246.83
2/12/2020 16:00:00,244.72
2/13/2020 16:00:00,245.61
2/14/2020 16:00:00,247.25
2/18/2020 16:00:00,249.22
2/19/2020 16:00:00,248.71
2/20/2020 16:00:00,249.14
2/21/2020 16:00:00,243
2/24/2020 16:00:00,237.33
2/25/2020 16:00:00,196.96
2/26/2020 16:00:00,189.58
2/27/2020 16:00:00,187.56
2/28/2020 16:00:00,184.62
3/2/2020 16:00:00,189.29
3/3/2020 16:00:00,182.04
3/4/2020 16:00:00,185.89
3/5/2020 16:00:00,181.05
3/6/2020 16:00:00,176.17
3/9/2020 16:00:00,158.78
3/10/2020 16:00:00,167.47
3/11/2020 16:00:00,157.53
3/12/2020 16:00:00,140.55
3/13/2020 16:00:00,151.57
3/16/2020 16:00:00,137.17
3/17/2020 16:00:00,141.56
3/18/2020 16:00:00,132.58
3/19/2020 16:00:00,139.11
3/20/2020 16:00:00,143.53
3/23/2020 16:00:00,146.16
3/24/2020 16:00:00,160.72
3/25/2020 16:00:00,166.01
3/26/2020 16:00:00,168
3/27/2020 16:00:00,162.54
3/30/2020 16:00:00,166.47
3/31/2020 16:00:00,163.96
4/1/2020 16:00:00,163.86
4/2/2020 16:00:00,165.54
4/3/2020 16:00:00,162.66
4/6/2020 16:00:00,171.34
4/7/2020 16:00:00,172.81
4/8/2020 16:00:00,176.16
4/9/2020 16:00:00,177.88
4/13/2020 16:00:00,182.96
4/14/2020 16:00:00,187.93
4/15/2020 16:00:00,186.35
4/16/2020 16:00:00,190.29
4/17/2020 16:00:00,193.43
4/20/2020 16:00:00,194.29
4/21/2020 16:00:00,186.51
4/22/2020 16:00:00,191.86
4/23/2020 16:00:00,192.09
4/24/2020 16:00:00,193.45
4/27/2020 16:00:00,196.88
4/28/2020 16:00:00,193.55
4/29/2020 16:00:00,197.7
4/30/2020 16:00:00,196.51
5/1/2020 16:00:00,194.68
5/4/2020 16:00:00,191.84
5/5/2020 16:00:00,198.21
5/6/2020 16:00:00,201.23
5/7/2020 16:00:00,213.13
5/8/2020 16:00:00,213.96
5/11/2020 16:00:00,218.26
5/12/2020 16:00:00,214.17
5/13/2020 16:00:00,215.74
5/14/2020 16:00:00,219.57
5/15/2020 16:00:00,222.83
5/18/2020 16:00:00,226.14
5/19/2020 16:00:00,227.15
5/20/2020 16:00:00,234.48
5/21/2020 16:00:00,229.5
5/22/2020 16:00:00,237.93
5/26/2020 16:00:00,231.17
5/27/2020 16:00:00,231.79
5/28/2020 16:00:00,229.39
5/29/2020 16:00:00,235.27
6/1/2020 16:00:00,238.31
6/2/2020 16:00:00,239.86
6/3/2020 16:00:00,233.41
6/4/2020 16:00:00,226.69
6/5/2020 16:00:00,231.39
6/8/2020 16:00:00,237.79
6/9/2020 16:00:00,233.56
6/10/2020 16:00:00,232.68
6/11/2020 16:00:00,221.92
6/12/2020 16:00:00,221.85
6/15/2020 16:00:00,226.3
6/16/2020 16:00:00,228.7
6/17/2020 16:00:00,229.24
6/18/2020 16:00:00,230.33
6/19/2020 16:00:00,230.73
6/22/2020 16:00:00,232.88
6/23/2020 16:00:00,229.31
6/24/2020 16:00:00,223.4
6/25/2020 16:00:00,226.9
6/26/2020 16:00:00,225.39
6/29/2020 16:00:00,227.09
6/30/2020 16:00:00,229.67
7/1/2020 16:00:00,229.36
7/2/2020 16:00:00,230.53
7/6/2020 16:00:00,235.91
7/7/2020 16:00:00,233.07
7/8/2020 16:00:00,242.82
7/9/2020 16:00:00,248.58
7/10/2020 16:00:00,248.96
7/13/2020 16:00:00,241.06
7/14/2020 16:00:00,245.33
7/15/2020 16:00:00,240.5
7/16/2020 16:00:00,237.38
7/17/2020 16:00:00,239.81
7/20/2020 16:00:00,251.6
7/21/2020 16:00:00,249.32
7/22/2020 16:00:00,250.36
7/23/2020 16:00:00,248.5
7/24/2020 16:00:00,243.77
7/27/2020 16:00:00,247.66
7/28/2020 16:00:00,244.81
7/29/2020 16:00:00,248.55
7/30/2020 16:00:00,251.79
7/31/2020 16:00:00,255.92
8/3/2020 16:00:00,254.43
8/4/2020 16:00:00,254.91
8/5/2020 16:00:00,264.1
8/6/2020 16:00:00,265.88
8/7/2020 16:00:00,261.25
8/10/2020 16:00:00,258.23
8/11/2020 16:00:00,255.23
8/12/2020 16:00:00,259.82
8/13/2020 16:00:00,261.56
8/14/2020 16:00:00,259.11
8/17/2020 16:00:00,262.46
8/18/2020 16:00:00,265.76
8/19/2020 16:00:00,269.48
8/20/2020 16:00:00,272.52
8/21/2020 16:00:00,269.33
8/24/2020 16:00:00,267.07
8/25/2020 16:00:00,260.99
8/26/2020 16:00:00,263.44
8/27/2020 16:00:00,255.37
8/28/2020 16:00:00,254.67
8/31/2020 16:00:00,257.41
9/1/2020 16:00:00,258.5
9/2/2020 16:00:00,257.46
9/3/2020 16:00:00,242.21
9/4/2020 16:00:00,235.65
9/8/2020 16:00:00,233.93
9/9/2020 16:00:00,238.4
9/10/2020 16:00:00,236.96
9/11/2020 16:00:00,242.94
9/14/2020 16:00:00,245.73
9/15/2020 16:00:00,248.08
9/16/2020 16:00:00,246.87
9/17/2020 16:00:00,241.43
9/18/2020 16:00:00,241.6
9/21/2020 16:00:00,242.61
9/22/2020 16:00:00,246.5
9/23/2020 16:00:00,239.13
9/24/2020 16:00:00,237.99
9/25/2020 16:00:00,242.14
9/28/2020 16:00:00,245.94
9/29/2020 16:00:00,246.49
9/30/2020 16:00:00,244.75
10/1/2020 16:00:00,250.53
10/2/2020 16:00:00,245.16
